web-scraper-order,web-scraper-start-url,catli,catli-href,subcatli,subcatli-href,sub1,sub1-href,sub2,sub2-href,sub3,sub3-href,sub4,sub4-href,sub5,sub5-href,sub6,sub6-href,sub7,sub7-href,sub8,sub8-href
1595345490-1652,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Accessori,https://www.notino.it/accessori/,,,,,,
1595345493-1800,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,Trousse per cosmetici,https://www.notino.it/make-up/?f=1-1-2-3644-6942-40460,,,,,,
1595345493-1821,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,,,,,Collezione di nicchia,https://www.notino.it/niche/?f=1-1-53785-100225-6718,,
1595345505-2501,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,"<img src=""https://cdn.notinoimg.com/images/gallery/spage/LP_dlazdice_sampony_WEST_20200428_54.jpg"" width=""200""  height=""200""  alt=""Shampoo""  title=""Shampoo""  />Shampoo",https://www.notino.it/shampoo/,,,,,,,,,,
1595345503-2389,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,Kit cosmetici,https://www.notino.it/kit-cosmetici-per-il-corpo/,,,,,,,,
1595345490-1560,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,Shampoo,https://www.notino.it/shampoo/,,,,,,,,,,,,,,
1595345488-1535,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,,,,,SPF 6–10,https://www.notino.it/creme-solari/?f=1-1-2-52434-3905
1595345500-2162,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,,
1595345508-2640,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Tinte per capelli,https://www.notino.it/tinte-per-capelli/,,,,,,,,,,,,,,
1595345508-2701,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,Mascara,https://www.notino.it/mascara/,,,,,,
1595345500-2205,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,Scrub viso,https://www.notino.it/scrub-viso/,,,,,,,,,,
1595345495-1936,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,Accessori,https://www.notino.it/prodotti-per-il-corpo/?f=1-1-2-3646-15592,,,,,,,,
1595345498-1999,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,Eau de toilette,https://www.notino.it/eau-de-toilette/,,,,,,,,,,,,,,,,
1595345493-1776,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,Cura del corpo,https://www.notino.it/cura-del-corpo/,,,,,,,,
1595345508-2633,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Capelli colorati,https://www.notino.it/capelli-colorati/,,,,,,,,,,,,,,
1595345493-1804,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,Unghie,https://www.notino.it/unghie/,,,,,,
1595345490-1571,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,Phon,https://www.notino.it/phon-per-capelli/,,,,,,,,,,,,,,
1595345488-1414,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Styling,https://www.notino.it/styling/,,,,,,,,,,,,,,
1595345505-2513,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Creme abbronzanti viso,https://www.notino.it/crema-abbronzante-viso/,,,,,,,,,,
1595345488-1495,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,Mascara,https://www.notino.it/mascara/,,,,,,
1595345495-1967,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,Rasoi e altri accessori,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23263,,,,
1595345493-1691,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,Profumi uomo,https://www.notino.it/profumi-uomo/,,,,,,,,,,,,,,,,
1595345488-1524,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,,,Accessori,https://www.notino.it/profumi-per-ambienti/?f=1-1-53785-29100-29703-25814-27276-25819-32624,,
1595345503-2353,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,Tonici e lozioni,https://www.notino.it/tonici-e-lozioni/,,,,,,,,,,
1595345493-1817,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,,,Confezioni regalo uomo,https://www.notino.it/confezioni-regalo/?f=1-1-3640-3618,,,,
1595345488-1532,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,,,,,Solarium,https://www.notino.it/prodotti-per-solarium/
1595345490-1651,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Pulizia dei pennelli,https://www.notino.it/detergente-per-pennelli-trucco/,,,,,,
1595345495-1891,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,Protezione solare,https://www.notino.it/dermocosmesi/?f=1-1-37171-52435,,,,,,,,,,,,
1595345500-2286,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,,,,,,,Solarium,https://www.notino.it/prodotti-per-solarium/
1595345495-1978,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,,,,,Prodotti solari per il viso,https://www.notino.it/creme-solari/?f=1-1-2-3645-52433-52435
1595345488-1430,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Capelli biondi,https://www.notino.it/capelli-biondi/,,,,,,,,,,,,,,
1595345505-2588,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,,,,,Autoabbronzanti,https://www.notino.it/creme-e-spray-autoabbronzanti/
1595345493-1745,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,Eritema solare,https://www.notino.it/allergia-al-sole/,,,,,,,,,,,,
1595345495-1951,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,Trousse per cosmetici,https://www.notino.it/make-up/?f=1-1-2-3644-6942-40460,,,,,,
1595345498-2115,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,Cura della barba,https://www.notino.it/cura-della-barba/,,,,
1595345495-1885,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,Cuoio capelluto sensibile,https://www.notino.it/cuoio-capelluto-sensibile/,,,,,,,,,,,,,,
1595345488-1439,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,Protezione solare,https://www.notino.it/dermocosmesi/?f=1-1-37171-52435,,,,,,,,,,,,
1595345493-1690,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,Profumi donna,https://www.notino.it/profumi-donna/,,,,,,,,,,,,,,,,
1595345490-1589,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,Cura dei capelli,https://www.notino.it/dermocosmesi/?f=1-1-37171-3649,,,,,,,,,,,,
1595345503-2396,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,Ombretti,https://www.notino.it/ombretti/,,,,,,
1595345503-2369,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,Pelle sensibile,https://www.notino.it/cura-della-pelle-sensibile/,,,,,,,,,,
1595345498-2075,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,Cura delle mani,https://www.notino.it/cura-delle-mani/,,,,,,,,
1595345488-1421,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Arricciacapelli,https://www.notino.it/arricciacapelli/,,,,,,,,,,,,,,
1595345505-2544,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,Correttori,https://www.notino.it/correttori/,,,,,,
1595345500-2154,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,Ingredienti dei profumi,https://www.notino.it/ingredienti-dei-profumi/,,,,,,,,,,,,,,,,
1595345508-2663,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,Ciglia e sopracciglia,https://www.notino.it/sieri-per-ciglia-e-sopracciglia/,,,,,,,,,,
1595345495-1865,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,Olio per capelli,https://www.notino.it/olio-per-capelli/,,,,,,,,,,,,,,
1595345508-2650,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,Eritema solare,https://www.notino.it/allergia-al-sole/,,,,,,,,,,,,
1595345508-2605,https://www.notino.it,Profumi,https://www.notino.it/profumi/,Campioncini,https://www.notino.it/campioncini-di-profumo/,,,,,,,,,,,,,,,,
1595345490-1631,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,Cicatrizzanti,https://www.notino.it/rigenerazione-della-pelle/,,,,,,,,
1595345498-2007,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,Profumi speziati,https://www.notino.it/profumi-speziati/,,,,,,,,,,,,,,,,
1595345488-1526,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,,,,,,,Prodotti solari per il viso,https://www.notino.it/creme-solari/?f=1-1-2-3645-52433-52435
1595345495-1923,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,Sapone,https://www.notino.it/sapone/,,,,,,,,
1595345505-2540,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,Kit cosmetici,https://www.notino.it/kit-cosmetici-per-il-corpo/,,,,,,,,
1595345490-1591,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,Trucco,https://www.notino.it/dermocosmesi/?f=1-1-37171-3644,,,,,,,,,,,,
1595345490-1627,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,Doccia,https://www.notino.it/prodotti-per-la-doccia/,,,,,,,,
1595345500-2149,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,Eau de parfum,https://www.notino.it/eau-de-parfum/,,,,,,,,,,,,,,,,
1595345495-1945,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,Eyeliner,https://www.notino.it/eyeliner/,,,,,,
1595345495-1959,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,Viso,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23237,,,,
1595345503-2345,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,Trucco,https://www.notino.it/dermocosmesi/?f=1-1-37171-3644,,,,,,,,,,,,
1595345503-2321,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,Prodotti per parrucchieri,https://www.notino.it/prodotti-per-parrucchieri/,,,,,,,,,,,,,,
1595345508-2638,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,Capelli ribelli,https://www.notino.it/capelli-crespi-e-difficili-da-pettinare/,,,,,,,,,,,,,,
1595345500-2146,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,Profumi di nicchia,https://www.notino.it/niche/,,,,,,,,,,,,,,,,
1595345495-1875,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,Stimolazione della crescita,https://www.notino.it/prodotti-per-capelli/?f=1-1-2-3649-40483,,,,,,,,,,,,,,
1595345488-1453,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,Creme giorno,https://www.notino.it/creme-giorno/,,,,,,,,,,
1595345498-2002,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,Campioncini,https://www.notino.it/campioncini-di-profumo/,,,,,,,,,,,,,,,,
1595345498-2100,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,Labbra,https://www.notino.it/labbra/,,,,,,
1595345500-2208,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,Creme notte,https://www.notino.it/creme-notte/,,,,,,,,,,
1595345488-1501,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,Pulizia dei pennelli,https://www.notino.it/detergente-per-pennelli-trucco/,,,,,,
1595345488-1398,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,Prodotti fragranzati corpo,https://www.notino.it/profumi/?f=1-1-55544-3623-3625,,,,,,,,,,,,,,,,
1595345493-1837,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,,,,,,,SPF 15–25,https://www.notino.it/creme-solari/?f=1-1-2-52434-3906
1595345498-2104,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,Pulizia dei pennelli,https://www.notino.it/detergente-per-pennelli-trucco/,,,,,,
1595345505-2516,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,Che tipo di pelle ho?,https://www.notino.it/tipi-di-pelle/,,,,,,,,,,
1595345503-2293,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,,
1595345495-1954,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,Accessori,https://www.notino.it/accessori/,,,,,,
1595345508-2698,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,Ombretti,https://www.notino.it/ombretti/,,,,,,
1595345490-1675,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,,,,,Abbronzanti,https://www.notino.it/creme-abbronzanti/
1595345498-2137,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,,,,,,,,,,,Prodotti solari con filtri minerali,https://www.notino.it/creme-solari/?f=1-1-2-52434-52508
1595345505-2467,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,Senza risciacquo,https://www.notino.it/trattamenti-senza-risciacquo/,,,,,,,,,,,,,,
1595345495-1910,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,Creme abbronzanti viso,https://www.notino.it/crema-abbronzante-viso/,,,,,,,,,,
1595345493-1806,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,Prodotti struccanti,https://www.notino.it/prodotti-struccanti/,,,,,,
1595345498-2015,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,Senza risciacquo,https://www.notino.it/trattamenti-senza-risciacquo/,,,,,,,,,,,,,,
1595345488-1416,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Prodotti per parrucchieri,https://www.notino.it/prodotti-per-parrucchieri/,,,,,,,,,,,,,,
1595345490-1657,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,,,Viso,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23237,,,,
1595345503-2395,https://www.notino.it,Dermocosmesi,https://www.notino.it/dermocosmesi/,,,,,,,,,,,Blush,https://www.notino.it/glow-makeup/,,,,,,
1595345495-1970,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,,,Candele,https://www.notino.it/candele-profumate/,,
1595345500-2273,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,,,,,Lampade catalitiche,https://www.notino.it/lampada-catalitica/,,
1595345495-1870,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,Accessori,https://www.notino.it/accessori-per-capelli/,,,,,,,,,,,,,,
1595345495-1985,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,,,,,Autoabbronzanti,https://www.notino.it/creme-e-spray-autoabbronzanti/
1595345508-2737,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,,,Termoprotettori,https://www.notino.it/termoprotettori-per-capelli/
1595345505-2477,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,Trattamenti anticaduta,https://www.notino.it/caduta-dei-capelli/,,,,,,,,,,,,,,
1595345490-1647,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,,,,,Labbra,https://www.notino.it/labbra/,,,,,,
1595345495-1980,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,,,,,,,,,,,,,,,Prodotti solari per bambini,https://www.notino.it/creme-solari/?f=1-1-2-52434-5868
1595345488-1410,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Balsamo,https://www.notino.it/balsamo/,,,,,,,,,,,,,,
1595345508-2728,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,,,Profumi per auto,https://www.notino.it/profumi-per-auto/,,
1595345498-2004,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,Profumi cipriati,https://www.notino.it/profumi-cipriati/,,,,,,,,,,,,,,,,
1595345493-1784,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,Solari,https://www.notino.it/creme-solari/,,,,,,,,
1595345505-2564,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,,,,,,,,,Rasatura,https://www.notino.it/rasatura-uomo/,,,,
1595345498-2044,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,Eczema atopico,https://www.notino.it/eczema-atopico/,,,,,,,,,,,,
1595345508-2697,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,Blush,https://www.notino.it/glow-makeup/,,,,,,
1595345495-1868,https://www.notino.it,Make-up,https://www.notino.it/make-up/,,,Prodotti per parrucchieri,https://www.notino.it/prodotti-per-parrucchieri/,,,,,,,,,,,,,,
1595345500-2242,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,Fondotinta,https://www.notino.it/fondotinta/,,,,,,
1595345498-2064,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,Che tipo di pelle ho?,https://www.notino.it/tipi-di-pelle/,,,,,,,,,,
1595345505-2500,https://www.notino.it,Capelli,https://www.notino.it/prodotti-per-capelli/,,,,,Sudorazione eccessiva,https://www.notino.it/sudorazione-eccessiva/,,,,,,,,,,,,
1595345493-1829,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,,,,,,,,,,,Prodotti solari per bambini,https://www.notino.it/creme-solari/?f=1-1-2-52434-5868
1595345498-2060,https://www.notino.it,Corpo,https://www.notino.it/prodotti-per-il-corpo/,,,,,,,Ciglia e sopracciglia,https://www.notino.it/sieri-per-ciglia-e-sopracciglia/,,,,,,,,,,
1595345488-1465,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,Pelle sensibile,https://www.notino.it/cura-della-pelle-sensibile/,,,,,,,,,,
1595345490-1608,https://www.notino.it,Profumi per ambienti,https://www.notino.it/profumi-per-ambienti/,,,,,,,Creme abbronzanti viso,https://www.notino.it/crema-abbronzante-viso/,,,,,,,,,,
1595345500-2268,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,,,Denti,https://www.notino.it/igiene-orale/?f=1-1-2-4891-3618,,,,
1595345488-1464,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,Pelle secca,https://www.notino.it/cura-della-pelle-secca/,,,,,,,,,,
1595345493-1753,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,,,,,,,Sieri viso,https://www.notino.it/sieri-viso/,,,,,,,,,,
1595345500-2234,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,Igiene intima,https://www.notino.it/igiene-intima/,,,,,,,,
1595345488-1505,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,,,,,Prodotti struccanti,https://www.notino.it/prodotti-struccanti/,,,,,,
1595345488-1434,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,Tinte per capelli,https://www.notino.it/tinte-per-capelli/,,,,,,,,,,,,,,
1595345508-2721,https://www.notino.it,Profumi,https://www.notino.it/profumi/,,,,,,,,,,,,,Rasoi e altri accessori,https://www.notino.it/prodotti-per-uomo/?f=1-1-23235-23263,,,,
1595345488-1444,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,Eritema solare,https://www.notino.it/allergia-al-sole/,,,,,,,,,,,,
1595345488-1448,https://www.notino.it,Solari,https://www.notino.it/creme-solari/,,,,,,,Pulizia del viso,https://www.notino.it/pulizia-del-viso/,,,,,,,,,,
1595345500-2240,https://www.notino.it,Viso,https://www.notino.it/prodotti-per-il-viso/,,,,,,,,,,,Primer,https://www.notino.it/primer/,,,,,,
1595345493-1703,https://www.notino.it,Uomo,https://www.notino.it/prodotti-per-uomo/,Profumi legnosi,https://www.notino.it/profumi-legnosi/,,,,,,,,,,,,,,,,
